speciesCode,comName,sciName,obsDt,howMany,lat,lng,locationName,locationID,obsValid,obsReviewed,userDisplayName,subnational1Name,subnational2Name
grsplo,Greater Sand-Plover,Anarhynchus leschenaultii,2001-01-14,20,1.3130758,103.9981699,,,True,True,,,
kenplo1,Kentish Plover,Anarhynchus alexandrinus,2001-01-14,2,1.3130758,103.9981699,,,True,True,,,
grpsni1,Greater Painted-Snipe,Rostratula benghalensis,2001-01-14,2,1.3130758,103.9981699,,,True,False,,,
pitsni,Pin-tailed Snipe,Gallinago stenura,2001-01-14,5,1.3130758,103.9981699,,,True,False,,,
comsni,Common Snipe,Gallinago gallinago,2001-01-14,14,1.3130758,103.9981699,,,True,True,,,
marsan,Marsh Sandpiper,Tringa stagnatilis,2001-01-14,,1.3130758,103.9981699,,,True,False,,,
woosan,Wood Sandpiper,Tringa glareola,2001-01-14,25,1.3130758,103.9981699,,,True,True,,,
comgre,Common Greenshank,Tringa nebularia,2001-01-14,,1.3130758,103.9981699,,,True,False,,,
cursan,Curlew Sandpiper,Calidris ferruginea,2001-01-14,10,1.3130758,103.9981699,,,True,True,,,
lotsti,Long-toed Stint,Calidris subminuta,2001-01-14,40,1.3130758,103.9981699,,,True,True,,,
rensti,Red-necked Stint,Calidris ruficollis,2001-01-14,,1.3130758,103.9981699,,,True,True,,,
sander,Sanderling,Calidris alba,2001-01-14,2,1.3130758,103.9981699,,,True,True,,,
lecter2,Lesser Crested Tern,Thalasseus bengalensis,2001-01-14,15,1.4036084,103.9688244,,,True,True,,,
grcter1,Great Crested Tern,Thalasseus bergii,2001-01-14,250,1.4036084,103.9688244,,,True,True,,,
yelbit,Yellow Bittern,Botaurus sinensis,2001-01-14,6,1.3130758,103.9981699,,,True,True,,,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,2001-01-14,1,1.4369079,103.8475049,,,True,False,,,
chiegr,Chinese Egret,Egretta eulophotes,2001-01-14,1,1.3797221,103.9499173,,,True,True,,,
blabaz1,Black Baza,Aviceda leuphotes,2001-01-14,2,1.2829977,103.7914353,,,True,False,,,
orihob2,Oriental Honey-buzzard,Pernis ptilorhynchus,2001-01-14,2,1.3395241,103.8117675,,,True,False,,,
crseag1,Crested Serpent-Eagle,Spilornis cheela,2001-01-14,1,1.3994143,103.8064628,,,True,True,,,
japspa1,Japanese Sparrowhawk,Tachyspiza gularis,2001-01-14,,1.4369079,103.8475049,,,True,False,,,
orphor1,Oriental Pied-Hornbill,Anthracoceros albirostris,2001-01-14,1,1.3994143,103.8064628,,,True,False,,,
blckin1,Black-capped Kingfisher,Halcyon pileata,2001-01-14,1,1.4369079,103.8475049,,,True,True,,,
lotpar2,Long-tailed Parakeet,Psittacula longicauda,2001-01-14,1,1.3155183,103.8154567,,,True,False,,,
comior1,Common Iora,Aegithina tiphia,2001-01-14,1,1.3155183,103.8154567,,,True,False,,,
crbdro1,Crow-billed Drongo,Dicrurus annectens,2001-01-14,1,1.3155183,103.8154567,,,True,False,,,
lotshr1,Long-tailed Shrike,Lanius schach,2001-01-14,1,1.3130758,103.9981699,,,True,False,,,
labcro1,Large-billed Crow,Corvus macrorhynchos,2001-01-14,1,1.3155183,103.8154567,,,True,False,,,
comtai1,Common Tailorbird,Orthotomus sutorius,2001-01-14,1,1.3155183,103.8154567,,,True,False,,,
arcwar1,Arctic Warbler,Phylloscopus borealis,2001-01-14,1,1.4369079,103.8475049,,,True,False,,,
asbfly,Asian Brown Flycatcher,Muscicapa dauurica,2001-01-14,1,1.3155183,103.8154567,,,True,False,,,
narfly1,Green-backed Flycatcher,Ficedula elisae,2001-01-14,1,1.4369079,103.8475049,,,True,True,,,
pltsun2,Brown-throated Sunbird,Anthreptes malacensis,2001-01-14,1,1.3155183,103.8154567,,,True,False,,,
blwlea1,Blue-winged Leafbird,Chloropsis moluccensis,2001-01-14,1,1.3994143,103.8064628,,,True,False,,,
retpip,Red-throated Pipit,Anthus cervinus,2001-01-14,1,1.3130758,103.9981699,,,True,True,,,
rocpig,Rock Pigeon,Columba livia,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
zebdov,Zebra Dove,Geopelia striata,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
lescou1,Lesser Coucal,Centropus bengalensis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
aspswi1,Asian Palm Swift,Cypsiurus balasiensis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
bkbplo,Black-bellied Plover,Pluvialis squatarola,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
pagplo,Pacific Golden-Plover,Pluvialis fulva,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
lirplo,Little Ringed Plover,Thinornis dubius,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
whimbr,Whimbrel,Numenius phaeopus,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
comsan,Common Sandpiper,Actitis hypoleucos,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
comred1,Common Redshank,Tringa totanus,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
comgre,Common Greenshank,Tringa nebularia,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
litegr,Little Egret,Egretta garzetta,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
categr2,Eastern Cattle-Egret,Ardea coromanda,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
greegr,Great Egret,Ardea alba,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
integr1,Medium Egret,Ardea intermedia,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
graher1,Gray Heron,Ardea cinerea,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
purher1,Purple Heron,Ardea purpurea,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
bkskit1,Black-winged Kite,Elanus caeruleus,2001-01-15,1,1.4463561,103.7232137,,,True,False,,,
btbeat1,Blue-tailed Bee-eater,Merops philippinus,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
whtkin2,White-throated Kingfisher,Halcyon smyrnensis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
colkin1,Collared Kingfisher,Todiramphus chloris,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
dollar1,Dollarbird,Eurystomus orientalis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
rufwoo2,Rufous Woodpecker,Micropternus brachyurus,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
banwoo2,Banded Woodpecker,Chrysophlegma miniaceum,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
ashmin1,Ashy Minivet,Pericrocotus divaricatus,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
blnori1,Black-naped Oriole,Oriolus chinensis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
piefan1,Malaysian Pied-Fantail,Rhipidura javanica,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
brnshr,Brown Shrike,Lanius cristatus,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
houcro1,House Crow,Corvus splendens,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
labcro1,Large-billed Crow,Corvus macrorhynchos,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
ashtai1,Ashy Tailorbird,Orthotomus ruficeps,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
crvbul1,Cream-vented Bulbul,Pycnonotus simplex,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
arcwar1,Arctic Warbler,Phylloscopus borealis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
sttbab1,Pin-striped Tit-Babbler,Mixornis gularis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
asgsta1,Asian Glossy Starling,Aplonis panayensis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
whvmyn,Javan Myna,Acridotheres javanicus,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
magrob,Oriental Magpie-Robin,Copsychus saularis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
orbflo1,Orange-bellied Flowerpecker,Dicaeum trigonostigma,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
pltsun2,Brown-throated Sunbird,Anthreptes malacensis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
litspi1,Little Spiderhunter,Arachnothera longirostra,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
blwlea1,Blue-winged Leafbird,Chloropsis moluccensis,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
eutspa,Eurasian Tree Sparrow,Passer montanus,2001-01-15,1,1.3770208,103.8092995,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
categr2,Eastern Cattle-Egret,Ardea coromanda,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
greegr,Great Egret,Ardea alba,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
whtkin2,White-throated Kingfisher,Halcyon smyrnensis,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
colkin1,Collared Kingfisher,Todiramphus chloris,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
blnori1,Black-naped Oriole,Oriolus chinensis,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
houcro1,House Crow,Corvus splendens,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
labcro1,Large-billed Crow,Corvus macrorhynchos,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
commyn,Common Myna,Acridotheres tristis,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
whvmyn,Javan Myna,Acridotheres javanicus,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
eutspa,Eurasian Tree Sparrow,Passer montanus,2001-01-16,1,1.3802184,103.9447373,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
btbeat1,Blue-tailed Bee-eater,Merops philippinus,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
dollar1,Dollarbird,Eurystomus orientalis,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
blnori1,Black-naped Oriole,Oriolus chinensis,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
houcro1,House Crow,Corvus splendens,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
labcro1,Large-billed Crow,Corvus macrorhynchos,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
barswa,Barn Swallow,Hirundo rustica,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
arcwar1,Arctic Warbler,Phylloscopus borealis,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
sttbab1,Pin-striped Tit-Babbler,Mixornis gularis,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
asgsta1,Asian Glossy Starling,Aplonis panayensis,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
whvmyn,Javan Myna,Acridotheres javanicus,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
asbfly,Asian Brown Flycatcher,Muscicapa dauurica,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
scbflo1,Scarlet-backed Flowerpecker,Dicaeum cruentatum,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
vahsun1,Van Hasselt's Sunbird,Leptocoma brasiliana,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
eacsun1,Crimson Sunbird,Aethopyga siparaja,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
eutspa,Eurasian Tree Sparrow,Passer montanus,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
forwag1,Forest Wagtail,Dendronanthus indicus,2001-01-17,1,1.3770208,103.8092995,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2001-01-19,1,1.4036084,103.9688244,,,True,False,,,
recdov1,Red Collared-Dove,Streptopelia tranquebarica,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
lescou1,Lesser Coucal,Centropus bengalensis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
babcuc2,Banded Bay Cuckoo,Cacomantis sonneratii,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
grynig1,Gray Nightjar,Caprimulgus jotaka,2001-01-19,,1.3487,103.7634659,,,True,False,,,
latnig2,Large-tailed Nightjar,Caprimulgus macrurus,2001-01-19,,1.3487,103.7634659,,,True,False,,,
gyrtre1,Gray-rumped Treeswift,Hemiprocne longipennis,2001-01-19,,1.3148322,103.8159621,,,True,False,,,
commoo3,Eurasian Moorhen,Gallinula chloropus,2001-01-19,,1.4461788,103.7286058,,,True,True,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
bkbplo,Black-bellied Plover,Pluvialis squatarola,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
pagplo,Pacific Golden-Plover,Pluvialis fulva,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
lirplo,Little Ringed Plover,Thinornis dubius,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
lessap1,Tibetan Sand-Plover,Anarhynchus atrifrons,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
whimbr,Whimbrel,Numenius phaeopus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
tersan,Terek Sandpiper,Xenus cinereus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
comsan,Common Sandpiper,Actitis hypoleucos,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
marsan,Marsh Sandpiper,Tringa stagnatilis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
woosan,Wood Sandpiper,Tringa glareola,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
comred1,Common Redshank,Tringa totanus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
comgre,Common Greenshank,Tringa nebularia,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
rudtur,Ruddy Turnstone,Arenaria interpres,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
lecter2,Lesser Crested Tern,Thalasseus bengalensis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
yelbit,Yellow Bittern,Botaurus sinensis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
litegr,Little Egret,Egretta garzetta,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
strher,Striated Heron,Butorides striata,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
categr2,Eastern Cattle-Egret,Ardea coromanda,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
greegr,Great Egret,Ardea alba,2001-01-19,1,1.4036084,103.9688244,,,True,False,,,
graher1,Gray Heron,Ardea cinerea,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
purher1,Purple Heron,Ardea purpurea,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
bkskit1,Black-winged Kite,Elanus caeruleus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
blabaz1,Black Baza,Aviceda leuphotes,2001-01-19,,1.3487,103.7634659,,,True,False,,,
japspa1,Japanese Sparrowhawk,Tachyspiza gularis,2001-01-19,,1.3487,103.7634659,,,True,False,,,
brakit1,Brahminy Kite,Haliastur indus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
wbseag1,White-bellied Sea-Eagle,Icthyophaga leucogaster,2001-01-19,1,1.4036084,103.9688244,,,True,False,,,
gyfbuz1,Gray-faced Buzzard,Butastur indicus,2001-01-19,1,1.2829977,103.7914353,,,True,True,,,
combuz1,Common Buzzard,Buteo buteo,2001-01-19,2,1.3534911,104.02246,,,True,True,,,
comkin1,Common Kingfisher,Alcedo atthis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
stbkin1,Stork-billed Kingfisher,Pelargopsis capensis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
whtkin2,White-throated Kingfisher,Halcyon smyrnensis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
blckin1,Black-capped Kingfisher,Halcyon pileata,2001-01-19,,1.4461788,103.7286058,,,True,True,,,
colkin1,Collared Kingfisher,Todiramphus chloris,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
dollar1,Dollarbird,Eurystomus orientalis,2001-01-19,,1.3487,103.7634659,,,True,False,,,
linbar1,Lineated Barbet,Psilopogon lineatus,2001-01-19,,1.3487,103.7634659,,,True,False,,,
lacwoo1,Laced Woodpecker,Picus vittatus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
leskes1,Lesser Kestrel,Falco naumanni,2001-01-19,4,1.3534911,104.02246,,,True,True,,,
blrpar1,Blue-rumped Parrot,Psittinus cyanurus,2001-01-19,1,1.4036084,103.9688244,,,True,False,,,
blnori1,Black-naped Oriole,Oriolus chinensis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
comior1,Common Iora,Aegithina tiphia,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
tigshr1,Tiger Shrike,Lanius tigrinus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
brnshr,Brown Shrike,Lanius cristatus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
houcro1,House Crow,Corvus splendens,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
labcro1,Large-billed Crow,Corvus macrorhynchos,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
ashtai1,Ashy Tailorbird,Orthotomus ruficeps,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
zitcis1,Zitting Cisticola,Cisticola juncidis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
barswa,Barn Swallow,Hirundo rustica,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
olwbul1,Olive-winged Bulbul,Pycnonotus plumosus,2001-01-19,,1.3487,103.7634659,,,True,False,,,
rewbul,Red-whiskered Bulbul,Pycnonotus jocosus,2001-01-19,1,1.2829977,103.7914353,,,True,False,,,
yevbul1,Yellow-vented Bulbul,Pycnonotus goiavier,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
arcwar1,Arctic Warbler,Phylloscopus borealis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
asgsta1,Asian Glossy Starling,Aplonis panayensis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
hilmyn,Common Hill Myna,Gracula religiosa,2001-01-19,1,1.4036084,103.9688244,,,True,False,,,
commyn,Common Myna,Acridotheres tristis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
whvmyn,Javan Myna,Acridotheres javanicus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
asbfly,Asian Brown Flycatcher,Muscicapa dauurica,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
pltsun2,Brown-throated Sunbird,Anthreptes malacensis,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
cotsun2,Copper-throated Sunbird,Leptocoma calcostetha,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
eacsun1,Crimson Sunbird,Aethopyga siparaja,2001-01-19,,1.3487,103.7634659,,,True,False,,,
asfblu1,Asian Fairy-bluebird,Irena puella,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
baywea1,Baya Weaver,Ploceus philippinus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
nutman,Scaly-breasted Munia,Lonchura punctulata,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
eutspa,Eurasian Tree Sparrow,Passer montanus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
forwag1,Forest Wagtail,Dendronanthus indicus,2001-01-19,,1.3546626,103.7761313,,,True,False,,,
oripip1,Paddyfield Pipit,Anthus rufulus,2001-01-19,,1.4461788,103.7286058,,,True,False,,,
pacreh1,Pacific Reef-Heron,Egretta sacra,2001-01-21,1,1.3151003,103.7652311,,,True,True,,,
grfhaw1,Chinese Sparrowhawk,Tachyspiza soloensis,2001-01-21,1,1.3395241,103.8117675,,,True,False,,,
comfla1,Common Flameback,Dinopium javanense,2001-01-21,1,1.2899297,103.7954762,,,True,False,,,
railor4,Coconut Lorikeet,Trichoglossus haematodus,2001-01-21,1,1.3148322,103.8159621,,,True,False,,,
thbpig1,Thick-billed Green-Pigeon,Treron curvirostra,2001-01-22,1,1.3395241,103.8117675,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2001-01-22,1,1.3395241,103.8117675,,,True,False,,,
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,2001-01-22,,1.3433235,103.8037862,,,True,False,,,
gyhfie1,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,2001-01-22,2,1.3416843,103.8324308,,,True,False,,,
recbar1,Red-crowned Barbet,Psilopogon rafflesii,2001-01-22,1,1.3395241,103.8117675,,,True,False,,,
sibrob,Siberian Blue Robin,Larvivora cyane,2001-01-22,,1.3433235,103.8037862,,,True,False,,,
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,2001-01-23,1,1.3416843,103.8324308,,,True,False,,,
grfhaw1,Chinese Sparrowhawk,Tachyspiza soloensis,2001-01-23,1,1.3416843,103.8324308,,,True,False,,,
combuz1,Common Buzzard,Buteo buteo,2001-01-23,1,1.3534911,104.02246,,,True,True,,,
japspa1,Japanese Sparrowhawk,Tachyspiza gularis,2001-01-24,,1.3310425,103.7274706,,,True,False,,,
gyhfie1,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,2001-01-24,2,1.3416843,103.8324308,,,True,False,,,
orrwar1,Oriental Reed Warbler,Acrocephalus orientalis,2001-01-24,1,1.281433,103.8636786,,,True,False,,,
asbfly,Asian Brown Flycatcher,Muscicapa dauurica,2001-01-24,1,1.281433,103.8636786,,,True,False,,,
magrob,Oriental Magpie-Robin,Copsychus saularis,2001-01-24,3,1.281433,103.8636786,,,True,False,,,
leskes1,Lesser Kestrel,Falco naumanni,2001-01-25,1,1.3534911,104.02246,,,True,True,,,
houswi1,House Swift,Apus nipalensis,2001-01-26,,1.4461788,103.7286058,,,True,True,,,
bkbplo,Black-bellied Plover,Pluvialis squatarola,2001-01-26,,1.4461788,103.7286058,,,True,False,,,
lirplo,Little Ringed Plover,Thinornis dubius,2001-01-26,,1.4461788,103.7286058,,,True,False,,,
